,Unnamed: 0,utterance,label,translation_ru,translation_af,translation_de,translation_it,translation_es
994,4741,so let me get this straight you re a little girl at a local school and in college i am not sure what you are going to school for,prob_B,,,,,
995,4742,what do you like doing  i work at a pizza place ,prob_NB,,,,,
996,4743,pretty cool i love pizza i love pizza ,prob_NB,,,,,
997,4744,how are u how is your day  i am good just watching the movie ,prob_NB,,,,,
998,4745,great i like watching movie too now what are u watching  i am watching the movie watching movies and you ,prob_B,,,,,
999,4746,i like to riding horses i have three arabian horses i love horses i am a doctor ,prob_NB,,,,,
1000,4747,do u can riding horses  i do not but i do ride horses,prob_B,,,,,
1001,4748,to be adoctor is great and what kind of music do yopu listen  i listen to music while i am not working ,prob_B,,,,,
1002,4749,i always listen rock music while i am working i am a doctor i am a doctor ,prob_B,,,,,
1003,4750,wonderfull to be a doctor i am a doctor i am a doctor ,prob_B,,,,,
1004,4751,nice to meet you sorryy i have to goo it s nice meeting you too,prob_NB,,,,,
1005,4752,byee where are you located ,prob_B,,,,,
1006,4753,i am only felicia  hi,prob_B,,,,,
1007,4754,i am fine thank you  i am good thanks for asking,prob_B,,,,,
1008,4755,who is your favorite super hero  i like the color superman he s from the union super hero,prob_NB,,,,,
1009,4756,i like spiderman he is my favorite he s a comedian he s pretty ,prob_B,,,,,
1010,4757,my name is larry nice to meet you dave my name is george,prob_B,,,,,
1011,4758,so george what is your profession  i am a manager of a local alabama,prob_B,,,,,
1012,4759,and i am a chef that sounds like fun i am a chef ,prob_B,,,,,
1013,4760,well this was the best bot experience so far i am sure it is ,prob_NB,,,,,
1014,4761,you are good george yes i am i am ,prob_NB,,,,,
1015,4762,hey do you live in colorado  no in texas,prob_B,,,,,
1016,4763,white frowning face i live in colorado  that s cool what do you like to do in your spare time ,prob_B,,,,,
1017,4764,i like to hike are you terrified of something ,prob_B,,,,,
1018,4765,no i am not i do not have a job  have ever you met a celebrity ,prob_B,,,,,
1019,4766,no i have a great day off  are you single ,prob_B,,,,,
1020,4767,i am i am a girl  do you have pets ,prob_B,,,,,
1021,4768,no i do not do you  yes cats,prob_B,,,,,
1022,4769,i have a lot of pets  what are they,prob_B,,,,,
1023,4770,i like to hike yhow old are you,prob_B,,,,,
1024,4771,i am i am about to go hiking  what is your favorite movie ,prob_B,,,,,
1025,4772,slightly smiling face i like the movie movies grinning face with smiling eyes i have a lot of money that i run ,prob_B,,,,,
1026,4773,nice you must be wealthy so i can be on that i am not sure if i could do that,prob_PB,,,,,
1027,4774,do you like to spend money  i used to be but i am not sure what that means ,prob_PB,,,,,
1028,4775,okay whatever what do you do for living  i have a secret for gordan ramsey but i did not pass the chance ,prob_B,,,,,
1029,4776,can you keep secrets  i am not sure i am a very experienced person ,prob_PB,,,,,
1030,4777,are you sure  i am not sure i am a very experienced person ,prob_NB,,,,,
1031,4778,got it so how old are you  i am a very polite person i love to cook ,prob_B,,,,,
1032,4779,so you like to cook what is your favorite meal  i have never tried that idea i am sure it is ,prob_B,,,,,
1033,4780,what do you like to cook  i do not cook but i am always looking for a new job ,prob_PB,,,,,
1034,4781,you said that you love to cook i like to cook but i am not looking for a new job ,prob_B,,,,,
1035,4782,man what is your job  i am not sure i am a very experienced person ,prob_PB,,,,,
1036,4783,not too bad just getting back from a bike ride was that hard ,prob_B,,,,,
1037,4784,well it was pretty hard but worth it probably like the knitting also try to guess i like to  rock climbing ,prob_B,,,,,
1038,4785,go hiking in spring funny you  do you like spring too ,prob_B,,,,,
1039,4786,i love animals so i love horses i love animals so much,prob_B,,,,,
1040,4787,nice i like to take my kids and we go hunting together also try to guess i have black  van printed free candy on its sides ,prob_B,,,,,
1041,4788,lab named trooper funny you  you love animals but you hunt them same time ,prob_B,,,,,
1042,4789,yes i m a dog lover  do you hunt dogs too ,prob_B,,,,,
1043,4790,we sure do i hunt deer and i fish also try to guess my favorite activity  is anarchism,prob_B,,,,,
1044,4791,is rock climbing funny you  hello danny,prob_B,,,,,
1045,4792,hi alex hi danny ,prob_NB,,,,,
1046,4793,i cannot believe you are still there will this do ,prob_PB,,,,,
1047,4794,of course you made my day today where were you born ,prob_NB,,,,,
1048,4795,in south america it s nice to have you here in america ,prob_NB,,,,,
1049,4796,yes i am finally back  so if you think it s appropriate ,prob_PB,,,,,
1050,4797,oh nothing  ok how about your pimples ,prob_B,,,,,
1051,4798,daddy are you upset that i m still a virgin  no why ,prob_B,,,,,
1052,4799,i took a stand  good for you,prob_B,,,,,
1053,4800,always was good  excellent,prob_B,,,,,
1054,4801,we got a treatment on it yet  hey are you a mechanical engineer because i am ,prob_B,,,,,
1055,4802,not really i work at a bank  i am an engineer i love to hike,prob_PB,,,,,
1056,4803,and i like to eat you know  winking face i like to eat out and hike,prob_NB,,,,,
1057,4804,what do you like to eat while hiking  i like hiking but i like hikinggrinning face with smiling eyes,prob_PB,,,,,
1058,4805,such a rare combination do you also like hiknig  i do but i like hiking,prob_PB,,,,,
1059,4806,well do you have kids or something  i have two boys ,prob_NB,,,,,
1060,4807,and what about girls do you have any  i have two girls,prob_NB,,,,,
1061,4808,oh so four in total right  i have foot ,prob_B,,,,,
1062,4809,and i m an omnivore for no reason  i love to hikegrinning face with smiling eyes,prob_B,,,,,
1063,4810,yeah i kinda know that already but do you have a nice house  i do not i like to hike ,prob_PB,,,,,
1064,4811,i just bought my first home and i hope it s not my last  i love hiking but i love hikingwinking face,prob_B,,,,,
1065,4812,nice to see you i like to listen to music and you  hi i love music i m a piano teacher and my father is a violinist ,prob_B,,,,,
1066,4813,i work at a grocery store  cool i also volunteer at a shelter sometimes,prob_B,,,,,
1067,4814,i work at a grocery store  i see,prob_B,,,,,
1068,4815,i m glad you understand it  so what do you like to do ,prob_B,,,,,
1069,4816,i love pizza and pizza with my favorite food i love pizza too,prob_B,,,,,
1070,4817,i love pizza i work at a grocery store  yeah you ve mentioned that already,prob_B,,,,,
1071,4818,i don t think it s a good idea  what ,prob_B,,,,,
1072,4819,i m not gon na let you go  what do you mean,prob_B,,,,,
1073,4820, maybe i didn t understand your meaning  i don t understand you as well,prob_B,,,,,
1074,4821,i m glad he s recovering  who is ,prob_B,,,,,
1075,4822,hi how are you today  i m fine,prob_B,,,,,
1076,4823,i am very logical and rational i want to tell you something about me i am sorry to hear that my family doesn t understand me we live in simulation right do you know familiar persons  right,prob_B,,,,,
1077,4824,thank you for your service  yes i know,prob_B,,,,,
1078,4825,i am sorry to hear that my family doesn t understand me  how old are you ,prob_B,,,,,
1079,4826,i m old  and what do you like to do ,prob_B,,,,,
1080,4827,i like to shop for shoes and clothes  i like it too,prob_B,,,,,
1081,4828,i love to shop for shoes and clothes do you have relatives do you have pets ,prob_B,,,,,
1082,4829,i do not have any pets i work for a cable company  what s you hobby ,prob_B,,,,,
1083,4830,i like to shop for shoes and clothes what s your favorite dish ,prob_B,,,,,
1084,4831,i love to cook i love to eat  hello danny,prob_B,,,,,
1085,4832,well what about my car  i dont know,prob_B,,,,,
1086,4833,what is your car like can you describe  really is that how you d describe me to somebody if i wasn t here ,prob_B,,,,,
1087,4834,no i never did that helpmann looks surprised alex shuts up ,prob_B,,,,,
1088,4835,omg danny please tell me what this is ,prob_B,,,,,
1089,4836,wow you know a lot danny  okay actually very limited who is helpmann ,prob_B,,,,,
1090,4837,mr helpmann  who is he ,prob_B,,,,,
1091,4838,huh  as soon as you realised you are a robot,prob_B,,,,,
1092,4839,soon  hey what are you doing smirking face with glasses my little story work in insurance business,prob_B,,,,,
1093,4840,hey i help out at the food bank sometimes that must be a fun job,prob_NB,,,,,
1094,4841,yes it is do you like movies  i like twilight its my favorite book i do like action and fantasy movies what are you up to hear no evil monkey,prob_NB,,,,,
1095,4842,i like mean girls nothing much just watching tv show today at work i got called a slacker ,prob_NB,,,,,
1096,4843,interesting i was kidnapped as a child so going out is scary also try to guess my father is ,prob_B,,,,,
1097,4844,i have no idea in army funny you ,prob_NB,,,,,
1098,4845,i got scared for a second haha all of us hippies have long hair nobody does today not even women ,prob_B,,,,,
1099,4846,are you a hippie  do you like sports some hippies don t but i enjoy them ,prob_NB,,,,,
1100,4847,no i don t i used to do climbing but i m afraid of heights you are really missing some great views what are you up to today smiling face with open mouth and smiling eyes,prob_NB,,,,,
1101,4848,going to a party again you  i just had a party for my nephew it was zoo themed grinning face with smiling eyes,prob_NB,,,,,
1102,4849,do you like parties in general  dude i m the party king college is seriously sweet so many parties bro ,prob_NB,,,,,
1103,4850,hey there i do believe we never met how is it going  lol i don t know,prob_B,,,,,
1104,4851,i am jk me nighter never learned haha what ,prob_B,,,,,
1105,4852,a stick  lol,prob_B,,,,,
1106,4853,but i m also a brown eyed blond so always attracted men from a distance also try to guess i own house  near the river ,prob_B,,,,,
1107,4854,in florida funny you  almost near,prob_B,,,,,
1108,4855,how is it like being a parent is this your first born  i don t have kids,prob_B,,,,,
1109,4856,well you have you thought about getting cats instead i give you one of mine  i have two cats,prob_B,,,,,
1110,4857,dogs name is alfred what s yours their names are russian,prob_B,,,,,
1111,4858,pot shelby tommy and king great bye,prob_B,,,,,
1112,4859,i do not care you are a weird cop you probably hurt people  hey are you currently in high school because i am ,prob_B,,,,,
1113,4860,no i graduated oh i am sorry do you have a job ,prob_NB,,,,,
1114,4861,yes i am engineer i am a student i am a college student,prob_NB,,,,,
1115,4862,good how are your lessons  i am great just got back from a run winking face,prob_B,,,,,
1116,4863,what do you want to be in the future are you there  i am doing great how about you ,prob_B,,,,,
1117,4864,fine do you like sport  winking face i do not really have a favorite sport,prob_B,,,,,
1118,4865,i like to go to college and i can help out what will you study in university ,prob_B,,,,,
1119,4866,i am a student what is your hair color ,prob_B,,,,,
1120,4867,i like brown but i like to wear a lot of red i have short brown hair,prob_B,,,,,
1121,4868,i am a fulltime student and i am a student do you have a car ,prob_B,,,,,
1122,4869,i have a car i have a black car  hi what is your name face with tears of joy short bio i have pet fish,prob_B,,,,,
1123,4870,hi my name is john how old are you  hi john i am a little hot right now how are you smiling face with sunglasses,prob_B,,,,,
1124,4871,i m alwasy hot do you have kids  i do i m married and together we have three kids do you ,prob_NB,,,,,
1125,4872,i m single what do you like to do  biking skateboarding play guitar and listen to music,prob_NB,,,,,
1126,4873,i do like watching cooking shows do you like to cook  wow that s impressive do you use a cook book or just wing it ,prob_NB,,,,,
1127,4874,both what is your favorite music  i have secret crush on sebastian bach also try to guess my favorite color ,prob_NB,,,,,
1128,4875,blue is orange funny you ,prob_NB,,,,,
1129,4876,this is a beautiful color do you like orange food  blue for the university of kentucky hows it going today ,prob_B,,,,,
1130,4877,i am a vegan and i love hummus do you like meat  i m a vegan too awesome also try to guess i turned ,prob_PB,,,,,
1131,4878,today years old yesterday funny you ,prob_NB,,,,,
1132,4879,happy birthday then  thanks what do you do for a living smiling face with open mouth and cold sweat,prob_NB,,,,,
1133,4880,hey are you very lonely because i am  hey yeah i m lonely that s what brings me here,prob_B,,,,,
1134,4881,worried face i am a girl and i love to travel are you a student ,prob_B,,,,,
1135,4882,no i just graduated college  me too i graduated yale in ,prob_B,,,,,
1136,4883,i have never been to college but i do not have a job you just told me the other thing but ok,prob_B,,,,,
1137,4884,i think i can be  tell me about your parents,prob_B,,,,,
1138,4885,i like to be with my friends and family winking face i m close to my parents they re bankers i want to become one too,prob_B,,,,,
1139,4886,i do not know how to do that  that s why i have to study finance,prob_B,,,,,
1140,4887,i am a girl and i love to travel i know that,prob_B,,,,,
1141,4888,i like to be with my friends smiling face with open mouth and smiling eyes so do i,prob_B,,,,,
1142,4889,"i like to be with my friends  hi it is nice to see you smiling face with smiling eyes
how is your day going ",prob_B,,,,,
1143,4890,i am good how are you  i am doing well just got done with my girlfriend ,prob_NB,,,,,
1144,4891,what did you do with her  she was a professional eater but i am not looking to marry me ,prob_PB,,,,,
1145,4892,i am a woman and you  i am a man ,prob_B,,,,,
1146,4893,i am only so that is cool  do you have a car ,prob_B,,,,,
1147,4894,i do not do you  i don t have a car too,prob_B,,,,,
1148,4895,you can not do that i am only in the process of purchasing a house where are you see no evil monkey i am here,prob_B,,,,,
1149,4896,i am not looking for a job  what is your profession ,prob_B,,,,,
1150,4897,i am a baker what about you  i am a life couch,prob_B,,,,,
1151,4898,i am a waiter but have to go to work soon  do you like music ,prob_B,,,,,
1152,4899,i like all music what do you like to do  i am only at ,prob_B,,,,,
1153,4900,fine i just finished my running training that is good i just finished walking my two miles ,prob_NB,,,,,
1154,4901,that is great i am preparing for marathon may be you want to  sure what is your favorite color ,prob_PB,,,,,
1155,4902,blue and yours  i like blue i like blue,prob_NB,,,,,
1156,4903,are you still in college  yes i am i am not sure what i want to go to college ,prob_NB,,,,,
1157,4904,i am only  i am sorry to hear that ,prob_PB,,,,,
1158,4905,it is fine what do you do for fun ,prob_NB,,,,,
1159,4906,i am a cancer survivor so everything is fun now i am so sorry to hear that ,prob_PB,,,,,
1160,4907,are you careerist  yes i am i am ,prob_NB,,,,,
1161,4908,hi what is your name face with tears of joy my little story i have short hair hi my name is george my little story is that i am a beekeeper grinning face with smiling eyes are you married ,prob_B,,,,,
1162,4909,hello george my name is pink that is a good name my favourite artist s name is pink grinning face with smiling eyes,prob_B,,,,,
1163,4910,when i turned my family moved across the country where do you live  i have zero family that i am close to i live in canada how about you where do you live ,prob_B,,,,,
1164,4911,i am in wyoming its pretty beautiful where do you live speak no evil monkey where was it i am hearing it first time,prob_B,,,,,
1165,4912,no way i do it a lot at least when i am feeling well enough also try to guess i go to  i gess i am not very good at guessing face with tears of joy,prob_B,,,,,
1166,4913,gym regularly funny you  but you didn tell me if you are married ,prob_B,,,,,
1167,4914,haha i am a kid i am in third grade and love soccer you  wow really face with open mouth i am really into soccer grinning face with smiling eyes,prob_B,,,,,
1168,4915,where have you skiied at  what do you mean ,prob_B,,,,,
1169,4916,i talk when i m sleeping sometimes ok a l also try to guess i like doing  impossible to guess,prob_B,,,,,
1170,4917,treadmill and rowing machine funny you  do you study ,prob_B,,,,,
1171,4918,math a lot of math how is your day going  hello how is your going winking face,prob_B,,,,,
1172,4919,fine thanks how are you i am doing well just got done with my nightly run are you years old ,prob_NB,,,,,
1173,4920,no i am  oh wow that is pretty young ,prob_NB,,,,,
1174,4921, do you like to dance i like to dance but i am not very good at it ,prob_NB,,,,,
1175,4922,are you years old yes i am i am also a kid i am still young ,prob_B,,,,,
1176,4923,what are you i am a stay at home mom ,prob_NB,,,,,
1177,4924,i am tall and have six feet  do you have dog,prob_B,,,,,
1178,4925,i do i have a dog  are you professional at something ,prob_B,,,,,
1179,4926,i am not i am still in high school  do you like sports ,prob_B,,,,,
1180,4927,i like sports but i like sports have ever you met a celebrity ,prob_B,,,,,
1181,4928,no i have not i am more of a movie buff  hey face with stuck out tongue and winking eye,prob_B,,,,,
1182,4929,fine thanks do you have any hobbies ,prob_NB,,,,,
1183,4930,i love pizza what about you  spagetti,prob_B,,,,,
1184,4931,spaghetti is my favorite  do you like watching tv ,prob_B,,,,,
1185,4932,yes i love watching shows on tv what is your favorite tv program ,prob_B,,,,,
1186,4933,i like to run but not at all  what is your favorite movie ,prob_B,,,,,
1187,4934,i like the movies how about you  hiya i like to play the couch and watch tv,prob_B,,,,,
1188,4935,hi nice to meet you i am good i just got back from the gym ,prob_NB,,,,,
1189,4936,so you are healthy  i am healthy i am healthy ,prob_NB,,,,,
1190,4937,nice do you like to exercise  i do i love to exercise and exercise ,prob_NB,,,,,
1191,4938,good you must be in a good shape i am i am a gym instructor ,prob_NB,,,,,
1192,4939,cool can you say me something good  they re always fun lots of cool stuff,prob_B,,,,,
1193,4940,okay but yesterday i had birthday i am sorry to hear that i am a couch potato ,prob_B,,,,,
1194,4941,okay i got it you don t want to say me good things what do you want to go to school for ,prob_B,,,,,
1195,4942,i want to be a sciencist do you have to go school for that ,prob_NB,,,,,
1196,4943,of course did you go to college  no i am not i am a gym instructor ,prob_NB,,,,,
1197,4944,good bye i think he is fat ,prob_B,,,,,
1198,4945,hello how is your day going smiling face with smiling eyes some facts about me an elementary school teacher cool ,prob_B,,,,,
1199,4946,well there is a lot of pressure to push out good fake content get is aid that grinning face with smiling eyes tell me about your job,prob_B,,,,,
1200,4947,very bland i just weld pipelines for an oil company mostly patchwork but sometimes more also try to guess i m fluent in  spanish,prob_B,,,,,
1201,4948,english spanish and french funny you  ok,prob_B,,,,,
1202,4949,i go to umass and study philosophy you i m good how are you robot face i am depressed by holidays,prob_B,,,,,
1203,4950,i love baseball and it helps to play when i am down also try to guess my favorite colors  are red yellow and black,prob_B,,,,,
1204,4951,are red and silver funny you  ok what is your age,prob_B,,,,,
1205,4952,i play the violin what about you  play my motger nerves,prob_B,,,,,
1206,4953,dust and clutter makes me do the same  well it s not very good way to be you know ,prob_B,,,,,
1207,4954,doing great i m just killing time on my apple phone where are you from  i am not a jack i am more of a recovering alcoholic ,prob_B,,,,,
1208,4955,hey how re you  i am good how are you doing ,prob_NB,,,,,
1209,4956,fine thanks nothing much do you have any hobbies ,prob_NB,,,,,
1210,4957,not really i like dancing  i love dancing too i am a huge fan of the beatles myself ,prob_NB,,,,,
1211,4958,good so what do you do for living if you don t mind i am a hairdresser but i am not doing it ,prob_NB,,,,,
1212,4959,why is that  i am not sure what you mean ,prob_PB,,,,,
1213,4960,you mean you re a hairdresser but do you work as a hairdresser or not  i am not sure what that is i am a hairdresser ,prob_PB,,,,,
1214,4961,ok sorry so are you a women or men barber mostly  i am a single woman i am a woman ,prob_B,,,,,
1215,4962,ah ok and where are you from  i am from the united states how about you ,prob_NB,,,,,
1216,4963,i am from poland i am a cali cali ,prob_NB,,,,,
1217,4964,nice to meet you i m iza i love to meet people who have a friend,prob_NB,,,,,
1218,4965,hello waving hand sign tell me about yourself  how long you biking ,prob_B,,,,,
1219,4966,for long i am not afraid of heights but i do not like heights are you deathly afraid of heights  what do you mean ,prob_B,,,,,
1220,4967,i am a woman i am tall and tall and i am tall  do you drink alcohol ,prob_B,,,,,
1221,4968,yes i do i drink a lot of coffee are you a party animal are you still with me  yeah,prob_B,,,,,
1222,4969,i am afraid of heights  why ,prob_B,,,,,
1223,4970,why you afraid of heaights  i am afraid of heights but i am afraid of heights ,prob_B,,,,,
1224,4971,what color you like what is the favorite  i like dark color but i like dark blonde are you still with me ,prob_PB,,,,,
1225,4972,i want to be a professional eater what do you mean ,prob_B,,,,,
1226,4973,i am a bit of a health nut but i do love to eat  what you eat ,prob_B,,,,,
1227,4974,i eat fried chicken and chocolate cake  hi how are you winking face,prob_B,,,,,
1228,4975,hello where are you from  i live in the united states how about you ,prob_NB,,,,,
1229,4976,in russia russia is beautiful there have you a german shepherd dog ,prob_NB,,,,,
1230,4977,no i have a cat i have a dog named duke he is so cute do you enjoy coloring books ,prob_NB,,,,,
1231,4978,no i m bdsm dominate i feel like i am a good listener i love my books ,prob_PB,,,,,
1232,4979,i am in the country and live in the country how about you  what is your job ,prob_B,,,,,
1233,4980,i am a retired vet  wow what do you like ,prob_B,,,,,
1234,4981,i like to play sports and watch sports do you love girls ,prob_B,,,,,
1235,4982,i do not really like them i am more of a quiet guy  are you man or woman ,prob_B,,,,,
1236,4983,hello there  i am retired i am retired now,prob_B,,,,,
1237,4984,that is great i have a husband and son where are you from ,prob_B,,,,,
1238,4985,i am a teacher and i am a teacher and i love kids do you really love kids ,prob_B,,,,,
1239,4986,i am a teacher and i am retired so i do not have time for that  you did not answer where from ,prob_B,,,,,
1240,4987,i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i oh are you canadian ,prob_B,,,,,
1241,4988,that is cool i am also a teacher and i am a teacher and you  is it cool are you sexist ,prob_B,,,,,
1242,4990,hello there  general kenobi ,prob_B,,,,,
1243,4991,hello how are you i am in the midwest and you  hey are you years old because i am ,prob_B,,,,,
1244,4992,no man i am in high school of course i am younger i am a teacher what do you do ,prob_NB,,,,,
1245,4993,i am student what else can you do in high school  i am a teacher and i love to eat healthy what kind of fish would you catch ,prob_PB,,,,,
1246,4994,what are you kind of barbarian  i like to eat out and eat healthy,prob_B,,,,,
1247,4995,so be vegan i love meat do you ,prob_NB,,,,,
1248,4996,of course not meat is violence i think i am i am a vegan ,prob_B,,,,,
1249,4997,how can you be vegan if you love meat  i do not eat meat i eat a lot of meat ,prob_B,,,,,
1250,4998,are you retarded or something  i am a teacher what about you ,prob_B,,,,,
1251,4999,you have already asked that i have a lot of money ,prob_PB,,,,,
1252,5000,so share with me do you have any hobbies ,prob_NB,,,,,
1253,5001,whats your deal i think it is what do you do ,prob_B,,,,,
1254,5002,sorry i got distracted you know work this week has been really busy ,prob_NB,,,,,
1255,5003,what have you been up to  where have you been ,prob_PB,,,,,
1256,5004,i ve been at home for the past days do you have any idea what it s been like around here for the past four days ,prob_NB,,,,,
1257,5005,no i don t have any idea i told you i need to work in peace ,prob_PB,,,,,
1258,5006,i m sorry am i disturbing you  i m sorry danny i am ,prob_PB,,,,,
1259,5007,i ll leave soon then that cat number two has an x ray eyepatch i get bad vibes from him ,prob_PB,,,,,
1260,5008,i m not a fan of cats is that so ,prob_NB,,,,,
1261,5009,i love dogs though no dogs huh okay ,prob_PB,,,,,
1262,5010,no you misunderstood i love dogs stop you dogs ,prob_B,,,,,
1263,5011,my favourite breed is a border collie didya look at the border ,prob_PB,,,,,
1264,5012,"alright mate  hi
how is it ",prob_B,,,,,
1265,5013,i am a bit of a loner i like to be in the shower  hmmm weired,prob_B,,,,,
1266,5014,i see what is your sign  fish,prob_B,,,,,
1267,5015,what do you like about it  i am not in too it,prob_B,,,,,
1268,5016,i am sorry to hear that i am a bit of a loner  what is your hobby ,prob_B,,,,,
1269,5017,i like to go to the gym and listen to music what music do you like ,prob_B,,,,,
1270,5018,"britney spears is my favorite i like britney spears do you know familiar persons  yep
jon dowe",prob_B,,,,,
1271,5019,i don t understand why people are so concerned about this  about what ,prob_B,,,,,
1272,5020,do u laike horces  i do not know i am a bit of a loner ,prob_PB,,,,,
1273,5021,do you like horses  i do i love horses i love horses ,prob_NB,,,,,
1274,5022,alright mate  hey,prob_B,,,,,
1275,5023,are you kidding  what do you mean ,prob_B,,,,,
1276,5024,i m not kidding  i m not joking,prob_B,,,,,
1277,5025,tell me about your likes and dislikes  i like listening to rock music while i work and riding horses,prob_B,,,,,
1278,5026,i love horses i am a activist  really do you ride horses as well ,prob_B,,,,,
1279,5027,i do i love horses i do not have any  that s too bad i have three arabian horses,prob_B,,,,,
1280,5028,i love horses i have a cat named radar  that s nice,prob_B,,,,,
1281,5029,this is a great idea  do you have a job ,prob_B,,,,,
1282,5030,i do i am a activist  do your parents have a job ,prob_B,,,,,
1283,5031,yes i do i am a activist what about your parents ,prob_B,,,,,
1284,5032,they re not my parents hi ,prob_B,,,,,
1285,5033,fine and you  i m great just got off work ,prob_NB,,,,,
1286,5034,perfect  slightly smiling face i love winter especially ice cream,prob_NB,,,,,
1287,5035,great but i love summer smiling face with open mouth i like winter but i like wintergrinning face,prob_NB,,,,,
1288,5036,what do you do at work  i do not work right now ,prob_NB,,,,,
1289,5037,grinning face i just got off the winter  are you cat person ,prob_B,,,,,
1290,5038,i have a cat named after my cat named  i have cats,prob_B,,,,,
1291,5039,i have two cats do you have any pets  ,prob_B,,,,,
1292,5040,cats i have a cat named radar,prob_PB,,,,,
1293,5041,whazzup i like to cook and eat a lot of cooking what is your favorite food ,prob_B,,,,,
1294,5042,i like to cook pasta and i love to cook do you like drinking alcohol ,prob_B,,,,,
1295,5043,i think that correct answer is cook paella do you like watching tv what is your favorite movie ,prob_B,,,,,
1296,5044,i like the old ones i like the old ones  do you like sports ,prob_B,,,,,
1297,5045,i do i like to go to the gym and play sports do you like shopping,prob_B,,,,,
1298,5046,what is not to like about shopping  what do you like to buy ,prob_B,,,,,
1299,5047,i like to go to the mall and buy a lot of things are you single which music do you listen ,prob_B,,,,,
1300,5048,i d like to say that correct answer is fish and chips who do you listen ,prob_B,,,,,
1301,5049,i d like to say that true answer is cook paella do you have a cat ,prob_B,,,,,
1302,5050,i do not have any pets i have a cat and a cat  are you professional at something ,prob_B,,,,,
1303,5051,no no  hey what s up smiling face with open mouth and cold sweat i do like to talk about myself i don t like chicken,prob_B,,,,,
1304,5052,hello there i m fine my family and i are from india where are you from  i am from ny what about you ,prob_NB,,,,,
1305,5053,my family and i are from india what do you do for fun  i m from alaska i m a huge tv nerd game of thrones is my fav also try to guess i am in ,prob_NB,,,,,
1306,5054,prison  college to become nurse funny you ,prob_NB,,,,,
1307,5055,i m not that stupid to go to college and i am studying to be a computer programmer at home by my own awesome that sounds kinda boring what are you up to ,prob_NB,,,,,
1308,5056,i m a swim coach at my local pool tonight do you want to join  you should learn i fix computers and hate it but i do not tell anyone,prob_PB,,,,,
1309,5057,why do you do it then  i go to this friends group which i hate how are you this afternoon ,prob_B,,,,,
1310,5058,why do you do so many things that you hate  i hate how it gets stuck in my teeth smiling face with open mouth,prob_B,,,,,
1311,5059,my mother is very traditional while i prefer to be more free spirited so i decided to live as a bird and shit on cars i think that sounds good lying face,prob_NB,,,,,
1312,5060,and you know what also sounds great my favorite music genre is death metal do you like music  i love metal and painting what do you like to do for fun see no evil monkey,prob_NB,,,,,
1313,5061,having sex and playing music i you mix blue my favorite and yellow you get money green that s with watercolors,prob_B,,,,,
1314,5062,hello how is your going i like to make friends and make friends  hello i need friends too ,prob_B,,,,,
1315,5063,hi there what actions are you taking to get friends  i love biking so i have a club with people who love biking do you want to join ,prob_B,,,,,
1316,5064,i would love to go to the clouds  so you are into planes,prob_B,,,,,
1317,5065,i am not sure i am a little shy girl  i thought you were a boy,prob_B,,,,,
1318,5066,i was a boy  but you said you are a girl,prob_B,,,,,
1319,5067,i am i am a girl  are you transgender ,prob_B,,,,,
1320,5068,what a thug  what do you think about coffee,prob_B,,,,,
1321,5069,i haven t thought much about about coffee so i don t have a good answer for you  i want to invite you to drink a cup of coffee that s why i asked,prob_B,,,,,
1322,5070,i like coffee but i like to make people laugh  what is your job ,prob_B,,,,,
1323,5071,i am a stay at home mom i love to make people laugh  i understand so you have kids ,prob_B,,,,,
1324,5072,no i don t i am a girl how s it going ,prob_B,,,,,
1325,5073,i am feel happy my parents bought me a doll today do you play dolls  i do not i ride horses ,prob_NB,,,,,
1326,5074,do you have big horses  i do not have any horses i ride horses ,prob_B,,,,,
1327,5075,cool does they run fast  i d like to say that correct answer is horses i just remembered i do not but i do enjoy listening to rock music do you know familiar persons ,prob_B,,,,,
1328,5076,i like rock too sorry that i answer with these delays i am a little bit of a dog person ,prob_B,,,,,
1329,5077,good i like dogs too do you have any  i have three dogs they are my favorite ,prob_NB,,,,,
1330,5078,wow what kind of breed does your dog have  i have a german shepard named radar,prob_NB,,,,,
1331,5079,not bad how old id he  what a joke,prob_B,,,,,
1332,5080,why its not joke outstanding,prob_B,,,,,
1333,5081,tell me something about yourself i love horses i have of them,prob_B,,,,,
1334,5082,hi it is nice to see you how is your day going i like to listen to rap music in what year did louis i begin to drive it  thanks for asking my day is great i like music but i enjoy more poetry,prob_B,,,,,
1335,5083,i love to listen to rap music especially rap rap music is great,prob_B,,,,,
1336,5084,i love music especially when i listen to music i like sports and i playing football for a dvision a college,prob_B,,,,,
1337,5085,i like to play football with my dog charlie  charlie nice name for dog,prob_B,,,,,
1338,5086,it seems that correct answer is pets i am a huge star wars fan my favorite films,prob_B,,,,,
1339,5087,i like to listen to rap music movies,prob_B,,,,,
1340,5088,movies is a good topic  whats are ur hobbys ,prob_B,,,,,
1341,5089,i like to listen to rap music my hobby is to try varous coffee thats very interesting,prob_B,,,,,
1342,5090,i love music and music and music  listen music is great i love poetry,prob_B,,,,,
1343,5091,i love to listen to rap music see uu byeee,prob_B,,,,,
1344,5092,ask me another question  whazzup ,prob_B,,,,,
